,run,timestep,task_type,block_movement,sensory_state,surprisal
149,0,10,avoid,1,01,1.6376087894007967
150,0,10,avoid,1,10,1.6376087894007967
151,0,10,avoid,1,11,1.9740810260220096
152,0,10,catch,-1,00,0.21622310846963594
153,0,10,catch,-1,01,2.4849066497880004
154,0,10,catch,-1,10,2.4849066497880004
155,0,10,catch,-1,11,3.58351893845611
156,0,10,catch,1,00,0.2876820724517809
157,0,10,catch,1,01,1.9740810260220096
158,0,10,catch,1,10,2.4849066497880004
159,0,10,catch,1,11,3.58351893845611
160,0,11,avoid,-1,00,0.2876820724517809
161,0,11,avoid,-1,01,2.4849066497880004
162,0,11,avoid,-1,10,2.4849066497880004
163,0,11,avoid,-1,11,2.4849066497880004
164,0,11,avoid,1,00,0.6390799592896695
165,0,11,avoid,1,01,1.6376087894007967
166,0,11,avoid,1,10,1.9740810260220096
167,0,11,avoid,1,11,1.9740810260220096
168,0,11,catch,-1,00,0.21622310846963594
169,0,11,catch,-1,01,2.4849066497880004
170,0,11,catch,-1,10,2.4849066497880004
171,0,11,catch,-1,11,3.58351893845611
172,0,11,catch,1,00,0.2876820724517809
173,0,11,catch,1,01,1.9740810260220096
174,0,11,catch,1,10,2.4849066497880004
175,0,11,catch,1,11,3.58351893845611
176,0,12,avoid,-1,00,0.2876820724517809
177,0,12,avoid,-1,01,2.4849066497880004
178,0,12,avoid,-1,10,2.4849066497880004
179,0,12,avoid,-1,11,2.4849066497880004
180,0,12,avoid,1,00,0.6390799592896695
181,0,12,avoid,1,01,1.6376087894007967
182,0,12,avoid,1,10,1.9740810260220096
183,0,12,avoid,1,11,1.9740810260220096
184,0,12,catch,-1,00,0.21622310846963594
185,0,12,catch,-1,01,2.4849066497880004
186,0,12,catch,-1,10,2.4849066497880004
187,0,12,catch,-1,11,3.58351893845611
188,0,12,catch,1,00,0.2876820724517809
189,0,12,catch,1,01,1.9740810260220096
190,0,12,catch,1,10,2.4849066497880004
191,0,12,catch,1,11,3.58351893845611
192,0,13,avoid,-1,00,0.21622310846963594
193,0,13,avoid,-1,01,3.58351893845611
194,0,13,avoid,-1,10,2.4849066497880004
195,0,13,avoid,-1,11,2.4849066497880004
196,0,13,avoid,1,00,0.750305594399894
197,0,13,avoid,1,01,1.9740810260220096
198,0,13,avoid,1,10,1.3862943611198906
199,0,13,avoid,1,11,1.9740810260220096
200,0,13,catch,-1,00,0.21622310846963594
201,0,13,catch,-1,01,2.4849066497880004
202,0,13,catch,-1,10,2.4849066497880004
203,0,13,catch,-1,11,3.58351893845611
204,0,13,catch,1,00,0.2876820724517809
205,0,13,catch,1,01,1.9740810260220096
206,0,13,catch,1,10,2.4849066497880004
207,0,13,catch,1,11,3.58351893845611
208,0,14,avoid,-1,00,0.21622310846963594
209,0,14,avoid,-1,01,2.4849066497880004
210,0,14,avoid,-1,10,2.4849066497880004
211,0,14,avoid,-1,11,3.58351893845611
212,0,14,avoid,1,00,0.750305594399894
213,0,14,avoid,1,01,1.6376087894007967
214,0,14,avoid,1,10,1.6376087894007967
215,0,14,avoid,1,11,1.9740810260220096
216,0,14,catch,-1,00,0.21622310846963594
217,0,14,catch,-1,01,2.4849066497880004
218,0,14,catch,-1,10,2.4849066497880004
219,0,14,catch,-1,11,3.58351893845611
220,0,14,catch,1,00,0.3646431135879093
221,0,14,catch,1,01,1.9740810260220096
222,0,14,catch,1,10,1.9740810260220096
223,0,14,catch,1,11,3.58351893845611
224,0,15,avoid,-1,00,0.1495317339709637
225,0,15,avoid,-1,01,3.58351893845611
226,0,15,avoid,-1,10,3.58351893845611
227,0,15,avoid,-1,11,2.4849066497880004
228,0,15,avoid,1,00,0.750305594399894
229,0,15,avoid,1,01,1.1856236656577395
230,0,15,avoid,1,10,2.4849066497880004
231,0,15,avoid,1,11,1.9740810260220096
232,0,15,catch,-1,00,0.1495317339709637
233,0,15,catch,-1,01,3.58351893845611
234,0,15,catch,-1,10,2.4849066497880004
235,0,15,catch,-1,11,3.58351893845611
236,0,15,catch,1,00,0.21622310846963594
237,0,15,catch,1,01,1.9740810260220096
238,0,15,catch,1,10,3.58351893845611
239,0,15,catch,1,11,3.58351893845611
240,0,16,avoid,-1,00,0.21622310846963594
241,0,16,avoid,-1,01,2.4849066497880004
242,0,16,avoid,-1,10,2.4849066497880004
243,0,16,avoid,-1,11,3.58351893845611
244,0,16,avoid,1,00,0.5389965007326869
245,0,16,avoid,1,01,1.1856236656577395
246,0,16,avoid,1,10,2.4849066497880004
247,0,16,avoid,1,11,3.58351893845611
248,0,16,catch,-1,00,0.21622310846963594
249,0,16,catch,-1,01,1.9740810260220096
250,0,16,catch,-1,10,3.58351893845611
251,0,16,catch,-1,11,3.58351893845611
252,0,16,catch,1,00,0.3646431135879093
253,0,16,catch,1,01,1.6376087894007967
254,0,16,catch,1,10,2.4849066497880004
255,0,16,catch,1,11,3.58351893845611
256,0,17,avoid,-1,00,0.1495317339709637
257,0,17,avoid,-1,01,3.58351893845611
258,0,17,avoid,-1,10,3.58351893845611
259,0,17,avoid,-1,11,2.4849066497880004
260,0,17,avoid,1,00,0.3646431135879093
261,0,17,avoid,1,01,1.6376087894007967
262,0,17,avoid,1,10,2.4849066497880004
263,0,17,avoid,1,11,3.58351893845611
264,0,17,catch,-1,00,0.3646431135879093
265,0,17,catch,-1,01,1.6376087894007967
266,0,17,catch,-1,10,2.4849066497880004
267,0,17,catch,-1,11,3.58351893845611
268,0,17,catch,1,00,0.2876820724517809
269,0,17,catch,1,01,1.9740810260220096
270,0,17,catch,1,10,2.4849066497880004
271,0,17,catch,1,11,3.58351893845611
272,0,18,avoid,-1,00,0.1495317339709637
273,0,18,avoid,-1,01,3.58351893845611
274,0,18,avoid,-1,10,2.4849066497880004
275,0,18,avoid,-1,11,3.58351893845611
276,0,18,avoid,1,00,0.2876820724517809
277,0,18,avoid,1,01,1.9740810260220096
278,0,18,avoid,1,10,2.4849066497880004
279,0,18,avoid,1,11,3.58351893845611
280,0,18,catch,-1,00,0.3646431135879093
281,0,18,catch,-1,01,1.3862943611198906
282,0,18,catch,-1,10,3.58351893845611
283,0,18,catch,-1,11,3.58351893845611
284,0,18,catch,1,00,0.3646431135879093
285,0,18,catch,1,01,1.6376087894007967
286,0,18,catch,1,10,2.4849066497880004
287,0,18,catch,1,11,3.58351893845611
288,0,19,avoid,-1,00,0.08701137698962981
289,0,19,avoid,-1,01,3.58351893845611
290,0,19,avoid,-1,10,3.58351893845611
291,0,19,avoid,-1,11,3.58351893845611
292,0,19,avoid,1,00,0.2876820724517809
293,0,19,avoid,1,01,1.9740810260220096
294,0,19,avoid,1,10,2.4849066497880004
295,0,19,avoid,1,11,3.58351893845611
296,0,19,catch,-1,00,0.4480247225269604
297,0,19,catch,-1,01,1.1856236656577395
298,0,19,catch,-1,10,3.58351893845611
299,0,19,catch,-1,11,3.58351893845611
300,0,19,catch,1,00,0.4480247225269604
301,0,19,catch,1,01,1.3862943611198906
302,0,19,catch,1,10,2.4849066497880004
303,0,19,catch,1,11,3.58351893845611
304,0,20,avoid,-1,00,0.08701137698962981
305,0,20,avoid,-1,01,3.58351893845611
306,0,20,avoid,-1,10,3.58351893845611
307,0,20,avoid,-1,11,3.58351893845611
308,0,20,avoid,1,00,0.2876820724517809
309,0,20,avoid,1,01,1.9740810260220096
310,0,20,avoid,1,10,2.4849066497880004
311,0,20,avoid,1,11,3.58351893845611
312,0,20,catch,-1,00,0.5389965007326869
313,0,20,catch,-1,01,1.0185695809945732
314,0,20,catch,-1,10,3.58351893845611
315,0,20,catch,-1,11,3.58351893845611
316,0,20,catch,1,00,0.5389965007326869
317,0,20,catch,1,01,1.1856236656577395
318,0,20,catch,1,10,2.4849066497880004
319,0,20,catch,1,11,3.58351893845611
320,0,21,avoid,-1,00,0.08701137698962981
321,0,21,avoid,-1,01,3.58351893845611
322,0,21,avoid,-1,10,3.58351893845611
323,0,21,avoid,-1,11,3.58351893845611
324,0,21,avoid,1,00,0.2876820724517809
325,0,21,avoid,1,01,1.9740810260220096
326,0,21,avoid,1,10,2.4849066497880004
327,0,21,avoid,1,11,3.58351893845611
328,0,21,catch,-1,00,0.6390799592896695
329,0,21,catch,-1,01,0.8754687373538999
330,0,21,catch,-1,10,3.58351893845611
331,0,21,catch,-1,11,3.58351893845611
332,0,21,catch,1,00,0.6390799592896695
333,0,21,catch,1,01,1.0185695809945732
334,0,21,catch,1,10,2.4849066497880004
335,0,21,catch,1,11,3.58351893845611
336,0,22,avoid,-1,00,0.08701137698962981
337,0,22,avoid,-1,01,3.58351893845611
338,0,22,avoid,-1,10,3.58351893845611
339,0,22,avoid,-1,11,3.58351893845611
340,0,22,avoid,1,00,0.3646431135879093
341,0,22,avoid,1,01,1.9740810260220096
342,0,22,avoid,1,10,1.9740810260220096
343,0,22,avoid,1,11,3.58351893845611
344,0,22,catch,-1,00,0.750305594399894
345,0,22,catch,-1,01,0.750305594399894
346,0,22,catch,-1,10,3.58351893845611
347,0,22,catch,-1,11,3.58351893845611
348,0,22,catch,1,00,0.750305594399894
349,0,22,catch,1,01,0.8754687373538999
350,0,22,catch,1,10,2.4849066497880004
351,0,22,catch,1,11,3.58351893845611
352,0,23,avoid,-1,00,0.08701137698962981
353,0,23,avoid,-1,01,3.58351893845611
354,0,23,avoid,-1,10,3.58351893845611
355,0,23,avoid,-1,11,3.58351893845611
356,0,23,avoid,1,00,0.4480247225269604
357,0,23,avoid,1,01,1.9740810260220096
358,0,23,avoid,1,10,1.6376087894007967
359,0,23,avoid,1,11,3.58351893845611
360,0,23,catch,-1,00,0.8754687373538999
361,0,23,catch,-1,01,0.6390799592896695
362,0,23,catch,-1,10,3.58351893845611
363,0,23,catch,-1,11,3.58351893845611
364,0,23,catch,1,00,0.8754687373538999
365,0,23,catch,1,01,0.750305594399894
366,0,23,catch,1,10,2.4849066497880004
367,0,23,catch,1,11,3.58351893845611
368,0,24,avoid,-1,00,0.08701137698962981
369,0,24,avoid,-1,01,3.58351893845611
370,0,24,avoid,-1,10,3.58351893845611
371,0,24,avoid,-1,11,3.58351893845611
372,0,24,avoid,1,00,0.4480247225269604
373,0,24,avoid,1,01,1.3862943611198906
374,0,24,avoid,1,10,2.4849066497880004
375,0,24,avoid,1,11,3.58351893845611
376,0,24,catch,-1,00,1.0185695809945732
377,0,24,catch,-1,01,0.5389965007326869
378,0,24,catch,-1,10,3.58351893845611
379,0,24,catch,-1,11,3.58351893845611
380,0,24,catch,1,00,1.0185695809945732
381,0,24,catch,1,01,0.6390799592896695
382,0,24,catch,1,10,2.4849066497880004
383,0,24,catch,1,11,3.58351893845611
384,0,25,avoid,-1,00,0.08701137698962981
385,0,25,avoid,-1,01,3.58351893845611
386,0,25,avoid,-1,10,3.58351893845611
387,0,25,avoid,-1,11,3.58351893845611
388,0,25,avoid,1,00,0.2876820724517809
389,0,25,avoid,1,01,1.6376087894007967
390,0,25,avoid,1,10,3.58351893845611
391,0,25,avoid,1,11,3.58351893845611
392,0,25,catch,-1,00,1.1856236656577395
393,0,25,catch,-1,01,0.4480247225269604
394,0,25,catch,-1,10,3.58351893845611
395,0,25,catch,-1,11,3.58351893845611
396,0,25,catch,1,00,1.1856236656577395
397,0,25,catch,1,01,0.5389965007326869
398,0,25,catch,1,10,2.4849066497880004
399,0,25,catch,1,11,3.58351893845611
400,0,26,avoid,-1,00,0.08701137698962981
401,0,26,avoid,-1,01,3.58351893845611
402,0,26,avoid,-1,10,3.58351893845611
403,0,26,avoid,-1,11,3.58351893845611
404,0,26,avoid,1,00,0.1495317339709637
405,0,26,avoid,1,01,2.4849066497880004
406,0,26,avoid,1,10,3.58351893845611
407,0,26,avoid,1,11,3.58351893845611
408,0,26,catch,-1,00,1.3862943611198906
409,0,26,catch,-1,01,0.3646431135879093
410,0,26,catch,-1,10,3.58351893845611
411,0,26,catch,-1,11,3.58351893845611
412,0,26,catch,1,00,1.3862943611198906
413,0,26,catch,1,01,0.4480247225269604
414,0,26,catch,1,10,2.4849066497880004
415,0,26,catch,1,11,3.58351893845611
416,0,27,avoid,-1,00,0.08701137698962981
417,0,27,avoid,-1,01,3.58351893845611
418,0,27,avoid,-1,10,3.58351893845611
419,0,27,avoid,-1,11,3.58351893845611
420,0,27,avoid,1,00,0.1495317339709637
421,0,27,avoid,1,01,3.58351893845611
422,0,27,avoid,1,10,2.4849066497880004
423,0,27,avoid,1,11,3.58351893845611
424,0,27,catch,-1,00,1.6376087894007967
425,0,27,catch,-1,01,0.2876820724517809
426,0,27,catch,-1,10,3.58351893845611
427,0,27,catch,-1,11,3.58351893845611
428,0,27,catch,1,00,1.6376087894007967
429,0,27,catch,1,01,0.3646431135879093
430,0,27,catch,1,10,2.4849066497880004
431,0,27,catch,1,11,3.58351893845611
432,0,28,avoid,-1,00,0.08701137698962981
433,0,28,avoid,-1,01,3.58351893845611
434,0,28,avoid,-1,10,3.58351893845611
435,0,28,avoid,-1,11,3.58351893845611
436,0,28,avoid,1,00,0.1495317339709637
437,0,28,avoid,1,01,3.58351893845611
438,0,28,avoid,1,10,2.4849066497880004
439,0,28,avoid,1,11,3.58351893845611
440,0,28,catch,-1,00,1.9740810260220096
441,0,28,catch,-1,01,0.21622310846963594
442,0,28,catch,-1,10,3.58351893845611
443,0,28,catch,-1,11,3.58351893845611
444,0,28,catch,1,00,1.9740810260220096
445,0,28,catch,1,01,0.2876820724517809
446,0,28,catch,1,10,2.4849066497880004
447,0,28,catch,1,11,3.58351893845611
448,0,29,avoid,-1,00,0.08701137698962981
449,0,29,avoid,-1,01,3.58351893845611
450,0,29,avoid,-1,10,3.58351893845611
451,0,29,avoid,-1,11,3.58351893845611
452,0,29,avoid,1,00,0.1495317339709637
453,0,29,avoid,1,01,2.4849066497880004
454,0,29,avoid,1,10,3.58351893845611
455,0,29,avoid,1,11,3.58351893845611
456,0,29,catch,-1,00,2.4849066497880004
457,0,29,catch,-1,01,0.1495317339709637
458,0,29,catch,-1,10,3.58351893845611
459,0,29,catch,-1,11,3.58351893845611
460,0,29,catch,1,00,2.4849066497880004
461,0,29,catch,1,01,0.21622310846963594
462,0,29,catch,1,10,2.4849066497880004
463,0,29,catch,1,11,3.58351893845611
464,0,30,avoid,-1,00,0.08701137698962981
465,0,30,avoid,-1,01,3.58351893845611
466,0,30,avoid,-1,10,3.58351893845611
467,0,30,avoid,-1,11,3.58351893845611
468,0,30,avoid,1,00,0.08701137698962981
469,0,30,avoid,1,01,3.58351893845611
470,0,30,avoid,1,10,3.58351893845611
471,0,30,avoid,1,11,3.58351893845611
472,0,30,catch,-1,00,2.4849066497880004
473,0,30,catch,-1,01,0.1495317339709637
474,0,30,catch,-1,10,3.58351893845611
475,0,30,catch,-1,11,3.58351893845611
476,0,30,catch,1,00,2.4849066497880004
477,0,30,catch,1,01,0.1495317339709637
478,0,30,catch,1,10,3.58351893845611
479,0,30,catch,1,11,3.58351893845611
480,0,31,avoid,-1,00,0.08701137698962981
481,0,31,avoid,-1,01,3.58351893845611
482,0,31,avoid,-1,10,3.58351893845611
483,0,31,avoid,-1,11,3.58351893845611
484,0,31,avoid,1,00,0.08701137698962981
485,0,31,avoid,1,01,3.58351893845611
486,0,31,avoid,1,10,3.58351893845611
487,0,31,avoid,1,11,3.58351893845611
488,0,31,catch,-1,00,3.58351893845611
489,0,31,catch,-1,01,0.08701137698962981
490,0,31,catch,-1,10,3.58351893845611
491,0,31,catch,-1,11,3.58351893845611
492,0,31,catch,1,00,3.58351893845611
493,0,31,catch,1,01,0.08701137698962981
494,0,31,catch,1,10,3.58351893845611
495,0,31,catch,1,11,3.58351893845611
496,0,32,avoid,-1,00,0.08701137698962981
497,0,32,avoid,-1,01,3.58351893845611
498,0,32,avoid,-1,10,3.58351893845611
499,0,32,avoid,-1,11,3.58351893845611
500,0,32,avoid,1,00,0.08701137698962981
501,0,32,avoid,1,01,3.58351893845611
502,0,32,avoid,1,10,3.58351893845611
503,0,32,avoid,1,11,3.58351893845611
504,0,32,catch,-1,00,3.58351893845611
505,0,32,catch,-1,01,0.08701137698962981
506,0,32,catch,-1,10,3.58351893845611
507,0,32,catch,-1,11,3.58351893845611
508,0,32,catch,1,00,3.58351893845611
509,0,32,catch,1,01,0.08701137698962981
510,0,32,catch,1,10,3.58351893845611
511,0,32,catch,1,11,3.58351893845611
512,0,33,avoid,-1,00,0.08701137698962981
513,0,33,avoid,-1,01,3.58351893845611
514,0,33,avoid,-1,10,3.58351893845611
515,0,33,avoid,-1,11,3.58351893845611
516,0,33,avoid,1,00,0.08701137698962981
517,0,33,avoid,1,01,3.58351893845611
518,0,33,avoid,1,10,3.58351893845611
519,0,33,avoid,1,11,3.58351893845611
520,0,33,catch,-1,00,3.58351893845611
521,0,33,catch,-1,01,0.08701137698962981
522,0,33,catch,-1,10,3.58351893845611
523,0,33,catch,-1,11,3.58351893845611
524,0,33,catch,1,00,3.58351893845611
525,0,33,catch,1,01,0.08701137698962981
526,0,33,catch,1,10,3.58351893845611
527,0,33,catch,1,11,3.58351893845611
528,1,1,avoid,-1,00,0.4480247225269604
529,1,1,avoid,-1,01,1.9740810260220096
530,1,1,avoid,-1,10,2.4849066497880004
531,1,1,avoid,-1,11,1.9740810260220096
532,1,1,avoid,1,00,0.4480247225269604
533,1,1,avoid,1,01,1.9740810260220096
534,1,1,avoid,1,10,1.9740810260220096
535,1,1,avoid,1,11,2.4849066497880004
536,1,1,catch,-1,00,0.21622310846963594
537,1,1,catch,-1,01,2.4849066497880004
538,1,1,catch,-1,10,2.4849066497880004
539,1,1,catch,-1,11,3.58351893845611
540,1,1,catch,1,00,0.21622310846963594
541,1,1,catch,1,01,2.4849066497880004
542,1,1,catch,1,10,2.4849066497880004
543,1,1,catch,1,11,3.58351893845611
544,1,2,avoid,-1,00,0.4480247225269604
545,1,2,avoid,-1,01,1.9740810260220096
546,1,2,avoid,-1,10,1.6376087894007967
547,1,2,avoid,-1,11,3.58351893845611
548,1,2,avoid,1,00,0.5389965007326869
549,1,2,avoid,1,01,1.6376087894007967
550,1,2,avoid,1,10,1.9740810260220096
551,1,2,avoid,1,11,2.4849066497880004
552,1,2,catch,-1,00,0.21622310846963594
553,1,2,catch,-1,01,2.4849066497880004
554,1,2,catch,-1,10,2.4849066497880004
555,1,2,catch,-1,11,3.58351893845611
556,1,2,catch,1,00,0.21622310846963594
557,1,2,catch,1,01,2.4849066497880004
558,1,2,catch,1,10,2.4849066497880004
559,1,2,catch,1,11,3.58351893845611
560,1,3,avoid,-1,00,0.3646431135879093
561,1,3,avoid,-1,01,1.9740810260220096
562,1,3,avoid,-1,10,1.9740810260220096
563,1,3,avoid,-1,11,3.58351893845611
564,1,3,avoid,1,00,0.4480247225269604
565,1,3,avoid,1,01,1.9740810260220096
566,1,3,avoid,1,10,1.9740810260220096
567,1,3,avoid,1,11,2.4849066497880004
568,1,3,catch,-1,00,0.21622310846963594
569,1,3,catch,-1,01,2.4849066497880004
570,1,3,catch,-1,10,2.4849066497880004
571,1,3,catch,-1,11,3.58351893845611
572,1,3,catch,1,00,0.21622310846963594
573,1,3,catch,1,01,2.4849066497880004
574,1,3,catch,1,10,2.4849066497880004
575,1,3,catch,1,11,3.58351893845611
576,1,4,avoid,-1,00,0.4480247225269604
577,1,4,avoid,-1,01,1.9740810260220096
578,1,4,avoid,-1,10,1.6376087894007967
579,1,4,avoid,-1,11,3.58351893845611
580,1,4,avoid,1,00,0.4480247225269604
581,1,4,avoid,1,01,1.9740810260220096
582,1,4,avoid,1,10,1.9740810260220096
583,1,4,avoid,1,11,2.4849066497880004
584,1,4,catch,-1,00,0.21622310846963594
585,1,4,catch,-1,01,2.4849066497880004
586,1,4,catch,-1,10,2.4849066497880004
587,1,4,catch,-1,11,3.58351893845611
588,1,4,catch,1,00,0.21622310846963594
589,1,4,catch,1,01,2.4849066497880004
590,1,4,catch,1,10,2.4849066497880004
591,1,4,catch,1,11,3.58351893845611
592,1,5,avoid,-1,00,0.4480247225269604
593,1,5,avoid,-1,01,1.9740810260220096
594,1,5,avoid,-1,10,1.6376087894007967
595,1,5,avoid,-1,11,3.58351893845611
596,1,5,avoid,1,00,0.4480247225269604
597,1,5,avoid,1,01,1.9740810260220096
598,1,5,avoid,1,10,1.9740810260220096
599,1,5,avoid,1,11,2.4849066497880004
600,1,5,catch,-1,00,0.21622310846963594
601,1,5,catch,-1,01,2.4849066497880004
602,1,5,catch,-1,10,2.4849066497880004
603,1,5,catch,-1,11,3.58351893845611
604,1,5,catch,1,00,0.21622310846963594
605,1,5,catch,1,01,2.4849066497880004
606,1,5,catch,1,10,2.4849066497880004
607,1,5,catch,1,11,3.58351893845611
608,1,6,avoid,-1,00,0.4480247225269604
609,1,6,avoid,-1,01,1.9740810260220096
610,1,6,avoid,-1,10,1.6376087894007967
611,1,6,avoid,-1,11,3.58351893845611
612,1,6,avoid,1,00,0.4480247225269604
613,1,6,avoid,1,01,1.9740810260220096
614,1,6,avoid,1,10,1.9740810260220096
