,run,timestep,task_type,block_movement,sensory_state,surprisal
617,29,6,catch,-1,01,1.9740810260220096
618,29,6,catch,-1,10,1.2809338454620642
619,29,6,catch,-1,11,1.9740810260220096
620,29,6,catch,1,00,0.5389965007326869
621,29,6,catch,1,01,2.1972245773362196
622,29,6,catch,1,10,1.3862943611198906
623,29,6,catch,1,11,2.890371757896165
624,29,7,avoid,-1,00,0.6390799592896695
625,29,7,avoid,-1,01,1.9740810260220096
626,29,7,avoid,-1,10,1.9740810260220096
627,29,7,avoid,-1,11,1.6376087894007967
628,29,7,avoid,1,00,0.5389965007326869
629,29,7,avoid,1,01,2.4849066497880004
630,29,7,avoid,1,10,1.3862943611198906
631,29,7,avoid,1,11,2.4849066497880004
632,29,7,catch,-1,00,0.8109302162163288
633,29,7,catch,-1,01,1.9740810260220096
634,29,7,catch,-1,10,1.3862943611198906
635,29,7,catch,-1,11,1.791759469228055
636,29,7,catch,1,00,0.6390799592896695
637,29,7,catch,1,01,2.1972245773362196
638,29,7,catch,1,10,1.3862943611198906
639,29,7,catch,1,11,2.1972245773362196
640,29,8,avoid,-1,00,0.6390799592896695
641,29,8,avoid,-1,01,1.9740810260220096
642,29,8,avoid,-1,10,1.791759469228055
643,29,8,avoid,-1,11,1.791759469228055
644,29,8,avoid,1,00,0.587786664902119
645,29,8,avoid,1,01,2.890371757896165
646,29,8,avoid,1,10,1.3862943611198906
647,29,8,avoid,1,11,1.9740810260220096
648,29,8,catch,-1,00,0.8109302162163288
649,29,8,catch,-1,01,2.1972245773362196
650,29,8,catch,-1,10,1.3862943611198906
651,29,8,catch,-1,11,1.6376087894007967
652,29,8,catch,1,00,0.6390799592896695
653,29,8,catch,1,01,2.1972245773362196
654,29,8,catch,1,10,1.3862943611198906
655,29,8,catch,1,11,2.1972245773362196
656,29,9,avoid,-1,00,0.587786664902119
657,29,9,avoid,-1,01,2.1972245773362196
658,29,9,avoid,-1,10,1.791759469228055
659,29,9,avoid,-1,11,1.791759469228055
660,29,9,avoid,1,00,0.6931471805599453
661,29,9,avoid,1,01,2.4849066497880004
662,29,9,avoid,1,10,1.3862943611198906
663,29,9,avoid,1,11,1.791759469228055
664,29,9,catch,-1,00,0.9444616088408514
665,29,9,catch,-1,01,2.1972245773362196
666,29,9,catch,-1,10,1.0986122886681098
667,29,9,catch,-1,11,1.791759469228055
668,29,9,catch,1,00,0.8109302162163288
669,29,9,catch,1,01,1.9740810260220096
670,29,9,catch,1,10,1.2809338454620642
671,29,9,catch,1,11,1.9740810260220096
672,29,10,avoid,-1,00,0.587786664902119
673,29,10,avoid,-1,01,2.4849066497880004
674,29,10,avoid,-1,10,1.6376087894007967
675,29,10,avoid,-1,11,1.791759469228055
676,29,10,avoid,1,00,0.8109302162163288
677,29,10,avoid,1,01,2.1972245773362196
678,29,10,avoid,1,10,1.2809338454620642
679,29,10,avoid,1,11,1.791759469228055
680,29,10,catch,-1,00,1.0986122886681098
681,29,10,catch,-1,01,1.9740810260220096
682,29,10,catch,-1,10,0.9444616088408514
683,29,10,catch,-1,11,1.9740810260220096
684,29,10,catch,1,00,0.8754687373538999
685,29,10,catch,1,01,1.791759469228055
686,29,10,catch,1,10,1.3862943611198906
687,29,10,catch,1,11,1.791759469228055
688,29,11,avoid,-1,00,0.6390799592896695
689,29,11,avoid,-1,01,1.791759469228055
690,29,11,avoid,-1,10,1.791759469228055
691,29,11,avoid,-1,11,1.9740810260220096
692,29,11,avoid,1,00,0.8754687373538999
693,29,11,avoid,1,01,1.9740810260220096
694,29,11,avoid,1,10,1.2809338454620642
695,29,11,avoid,1,11,1.791759469228055
696,29,11,catch,-1,00,1.0986122886681098
697,29,11,catch,-1,01,2.4849066497880004
698,29,11,catch,-1,10,0.8109302162163288
699,29,11,catch,-1,11,1.9740810260220096
700,29,11,catch,1,00,1.0986122886681098
701,29,11,catch,1,01,1.5040773967762742
702,29,11,catch,1,10,1.2809338454620642
703,29,11,catch,1,11,1.791759469228055
704,29,12,avoid,-1,00,0.587786664902119
705,29,12,avoid,-1,01,2.1972245773362196
706,29,12,avoid,-1,10,1.791759469228055
707,29,12,avoid,-1,11,1.791759469228055
708,29,12,avoid,1,00,0.9444616088408514
709,29,12,avoid,1,01,1.791759469228055
710,29,12,avoid,1,10,1.2809338454620642
711,29,12,avoid,1,11,1.791759469228055
712,29,12,catch,-1,00,1.2809338454620642
713,29,12,catch,-1,01,2.4849066497880004
714,29,12,catch,-1,10,0.6931471805599453
715,29,12,catch,-1,11,1.9740810260220096
716,29,12,catch,1,00,1.2809338454620642
717,29,12,catch,1,01,1.2809338454620642
718,29,12,catch,1,10,1.2809338454620642
719,29,12,catch,1,11,1.791759469228055
720,29,13,avoid,-1,00,0.5389965007326869
721,29,13,avoid,-1,01,2.4849066497880004
722,29,13,avoid,-1,10,1.791759469228055
723,29,13,avoid,-1,11,1.791759469228055
724,29,13,avoid,1,00,0.9444616088408514
725,29,13,avoid,1,01,1.791759469228055
726,29,13,avoid,1,10,1.2809338454620642
727,29,13,avoid,1,11,1.791759469228055
728,29,13,catch,-1,00,1.5040773967762742
729,29,13,catch,-1,01,1.9740810260220096
730,29,13,catch,-1,10,0.587786664902119
731,29,13,catch,-1,11,2.4849066497880004
732,29,13,catch,1,00,1.3862943611198906
733,29,13,catch,1,01,1.0986122886681098
734,29,13,catch,1,10,1.5040773967762742
735,29,13,catch,1,11,1.6376087894007967
736,29,14,avoid,-1,00,0.6390799592896695
737,29,14,avoid,-1,01,1.791759469228055
738,29,14,avoid,-1,10,1.791759469228055
739,29,14,avoid,-1,11,1.9740810260220096
740,29,14,avoid,1,00,0.8754687373538999
741,29,14,avoid,1,01,1.791759469228055
742,29,14,avoid,1,10,1.5040773967762742
743,29,14,avoid,1,11,1.6376087894007967
744,29,14,catch,-1,00,1.6376087894007967
745,29,14,catch,-1,01,2.1972245773362196
746,29,14,catch,-1,10,0.587786664902119
747,29,14,catch,-1,11,1.9740810260220096
748,29,14,catch,1,00,1.791759469228055
749,29,14,catch,1,01,0.9444616088408514
750,29,14,catch,1,10,1.2809338454620642
751,29,14,catch,1,11,1.791759469228055
752,29,15,avoid,-1,00,0.8109302162163288
753,29,15,avoid,-1,01,1.5040773967762742
754,29,15,avoid,-1,10,1.791759469228055
755,29,15,avoid,-1,11,1.791759469228055
756,29,15,avoid,1,00,0.8754687373538999
757,29,15,avoid,1,01,1.791759469228055
758,29,15,avoid,1,10,1.5040773967762742
759,29,15,avoid,1,11,1.6376087894007967
760,29,15,catch,-1,00,2.4849066497880004
761,29,15,catch,-1,01,1.791759469228055
762,29,15,catch,-1,10,0.49247648509779407
763,29,15,catch,-1,11,1.9740810260220096
764,29,15,catch,1,00,1.9740810260220096
765,29,15,catch,1,01,0.8109302162163288
766,29,15,catch,1,10,1.5040773967762742
767,29,15,catch,1,11,1.6376087894007967
768,29,16,avoid,-1,00,0.9444616088408514
769,29,16,avoid,-1,01,1.5040773967762742
770,29,16,avoid,-1,10,1.6376087894007967
771,29,16,avoid,-1,11,1.6376087894007967
772,29,16,avoid,1,00,0.750305594399894
773,29,16,avoid,1,01,1.791759469228055
774,29,16,avoid,1,10,1.791759469228055
775,29,16,avoid,1,11,1.6376087894007967
776,29,16,catch,-1,00,3.58351893845611
777,29,16,catch,-1,01,1.6376087894007967
778,29,16,catch,-1,10,0.40546510810816444
779,29,16,catch,-1,11,2.1972245773362196
780,29,16,catch,1,00,2.1972245773362196
781,29,16,catch,1,01,0.6931471805599453
782,29,16,catch,1,10,1.6376087894007967
783,29,16,catch,1,11,1.6376087894007967
784,29,17,avoid,-1,00,0.8109302162163288
785,29,17,avoid,-1,01,2.1972245773362196
786,29,17,avoid,-1,10,1.791759469228055
787,29,17,avoid,-1,11,1.2809338454620642
788,29,17,avoid,1,00,0.8754687373538999
789,29,17,avoid,1,01,1.5040773967762742
790,29,17,avoid,1,10,1.5040773967762742
791,29,17,avoid,1,11,1.9740810260220096
792,29,17,catch,-1,00,3.58351893845611
793,29,17,catch,-1,01,2.4849066497880004
794,29,17,catch,-1,10,0.40546510810816444
795,29,17,catch,-1,11,1.5040773967762742
796,29,17,catch,1,00,3.58351893845611
797,29,17,catch,1,01,0.49247648509779407
798,29,17,catch,1,10,1.3862943611198906
799,29,17,catch,1,11,2.1972245773362196
800,29,18,avoid,-1,00,0.750305594399894
801,29,18,avoid,-1,01,2.890371757896165
802,29,18,avoid,-1,10,1.6376087894007967
803,29,18,avoid,-1,11,1.2809338454620642
804,29,18,avoid,1,00,0.750305594399894
805,29,18,avoid,1,01,1.791759469228055
806,29,18,avoid,1,10,1.6376087894007967
807,29,18,avoid,1,11,1.791759469228055
808,29,18,catch,-1,00,3.58351893845611
809,29,18,catch,-1,01,3.58351893845611
810,29,18,catch,-1,10,0.2876820724517809
811,29,18,catch,-1,11,1.6376087894007967
812,29,18,catch,1,00,3.58351893845611
813,29,18,catch,1,01,0.49247648509779407
814,29,18,catch,1,10,1.791759469228055
815,29,18,catch,1,11,1.6376087894007967
816,29,19,avoid,-1,00,0.750305594399894
817,29,19,avoid,-1,01,2.890371757896165
818,29,19,avoid,-1,10,1.2809338454620642
819,29,19,avoid,-1,11,1.6376087894007967
820,29,19,avoid,1,00,0.587786664902119
821,29,19,avoid,1,01,1.6376087894007967
822,29,19,avoid,1,10,1.9740810260220096
823,29,19,avoid,1,11,2.1972245773362196
824,29,19,catch,-1,00,3.58351893845611
825,29,19,catch,-1,01,3.58351893845611
826,29,19,catch,-1,10,0.21622310846963594
827,29,19,catch,-1,11,1.9740810260220096
828,29,19,catch,1,00,3.58351893845611
829,29,19,catch,1,01,0.325422400434628
830,29,19,catch,1,10,1.9740810260220096
831,29,19,catch,1,11,2.1972245773362196
832,29,20,avoid,-1,00,0.6390799592896695
833,29,20,avoid,-1,01,2.890371757896165
834,29,20,avoid,-1,10,1.1856236656577395
835,29,20,avoid,-1,11,2.1972245773362196
836,29,20,avoid,1,00,0.49247648509779407
837,29,20,avoid,1,01,1.9740810260220096
838,29,20,avoid,1,10,1.9740810260220096
839,29,20,avoid,1,11,2.1972245773362196
840,29,20,catch,-1,00,3.58351893845611
841,29,20,catch,-1,01,3.58351893845611
842,29,20,catch,-1,10,0.1823215567939546
843,29,20,catch,-1,11,2.1972245773362196
844,29,20,catch,1,00,3.58351893845611
845,29,20,catch,1,01,0.325422400434628
846,29,20,catch,1,10,2.1972245773362196
847,29,20,catch,1,11,1.9740810260220096
848,29,21,avoid,-1,00,0.4480247225269604
849,29,21,avoid,-1,01,3.58351893845611
850,29,21,avoid,-1,10,1.3862943611198906
851,29,21,avoid,-1,11,2.4849066497880004
852,29,21,avoid,1,00,0.40546510810816444
853,29,21,avoid,1,01,1.9740810260220096
854,29,21,avoid,1,10,3.58351893845611
855,29,21,avoid,1,11,1.791759469228055
856,29,21,catch,-1,00,3.58351893845611
857,29,21,catch,-1,01,3.58351893845611
858,29,21,catch,-1,10,0.11778303565638351
859,29,21,catch,-1,11,2.890371757896165
860,29,21,catch,1,00,3.58351893845611
861,29,21,catch,1,01,0.25131442828090605
862,29,21,catch,1,10,3.58351893845611
863,29,21,catch,1,11,1.791759469228055
864,29,22,avoid,-1,00,0.3646431135879093
865,29,22,avoid,-1,01,2.890371757896165
866,29,22,avoid,-1,10,1.6376087894007967
867,29,22,avoid,-1,11,2.890371757896165
868,29,22,avoid,1,00,0.325422400434628
869,29,22,avoid,1,01,2.1972245773362196
870,29,22,avoid,1,10,3.58351893845611
871,29,22,avoid,1,11,1.9740810260220096
872,29,22,catch,-1,00,3.58351893845611
873,29,22,catch,-1,01,3.58351893845611
874,29,22,catch,-1,10,0.08701137698962981
875,29,22,catch,-1,11,3.58351893845611
876,29,22,catch,1,00,3.58351893845611
877,29,22,catch,1,01,0.1823215567939546
878,29,22,catch,1,10,3.58351893845611
879,29,22,catch,1,11,2.1972245773362196
880,29,23,avoid,-1,00,0.2876820724517809
881,29,23,avoid,-1,01,2.890371757896165
882,29,23,avoid,-1,10,1.9740810260220096
883,29,23,avoid,-1,11,2.890371757896165
884,29,23,avoid,1,00,0.2876820724517809
885,29,23,avoid,1,01,1.9740810260220096
886,29,23,avoid,1,10,3.58351893845611
887,29,23,avoid,1,11,2.4849066497880004
888,29,23,catch,-1,00,3.58351893845611
889,29,23,catch,-1,01,3.58351893845611
890,29,23,catch,-1,10,0.08701137698962981
891,29,23,catch,-1,11,3.58351893845611
892,29,23,catch,1,00,3.58351893845611
893,29,23,catch,1,01,0.1495317339709637
894,29,23,catch,1,10,3.58351893845611
895,29,23,catch,1,11,2.4849066497880004
896,29,24,avoid,-1,00,0.21622310846963594
897,29,24,avoid,-1,01,3.58351893845611
898,29,24,avoid,-1,10,2.4849066497880004
899,29,24,avoid,-1,11,2.4849066497880004
900,29,24,avoid,1,00,0.25131442828090605
901,29,24,avoid,1,01,1.791759469228055
902,29,24,avoid,1,10,3.58351893845611
903,29,24,avoid,1,11,3.58351893845611
904,29,24,catch,-1,00,3.58351893845611
905,29,24,catch,-1,01,3.58351893845611
906,29,24,catch,-1,10,0.08701137698962981
907,29,24,catch,-1,11,3.58351893845611
908,29,24,catch,1,00,3.58351893845611
909,29,24,catch,1,01,0.1495317339709637
910,29,24,catch,1,10,3.58351893845611
911,29,24,catch,1,11,2.4849066497880004
912,29,25,avoid,-1,00,0.21622310846963594
913,29,25,avoid,-1,01,2.890371757896165
914,29,25,avoid,-1,10,2.4849066497880004
915,29,25,avoid,-1,11,2.890371757896165
916,29,25,avoid,1,00,0.1495317339709637
917,29,25,avoid,1,01,2.4849066497880004
918,29,25,avoid,1,10,3.58351893845611
919,29,25,avoid,1,11,3.58351893845611
920,29,25,catch,-1,00,3.58351893845611
921,29,25,catch,-1,01,3.58351893845611
922,29,25,catch,-1,10,0.08701137698962981
923,29,25,catch,-1,11,3.58351893845611
924,29,25,catch,1,00,3.58351893845611
925,29,25,catch,1,01,0.08701137698962981
926,29,25,catch,1,10,3.58351893845611
927,29,25,catch,1,11,3.58351893845611
928,29,26,avoid,-1,00,0.25131442828090605
929,29,26,avoid,-1,01,2.4849066497880004
930,29,26,avoid,-1,10,2.4849066497880004
931,29,26,avoid,-1,11,2.890371757896165
932,29,26,avoid,1,00,0.1495317339709637
933,29,26,avoid,1,01,2.4849066497880004
934,29,26,avoid,1,10,3.58351893845611
935,29,26,avoid,1,11,3.58351893845611
936,29,26,catch,-1,00,3.58351893845611
937,29,26,catch,-1,01,3.58351893845611
938,29,26,catch,-1,10,0.08701137698962981
939,29,26,catch,-1,11,3.58351893845611
940,29,26,catch,1,00,3.58351893845611
941,29,26,catch,1,01,0.08701137698962981
942,29,26,catch,1,10,3.58351893845611
943,29,26,catch,1,11,3.58351893845611
944,29,27,avoid,-1,00,0.2876820724517809
945,29,27,avoid,-1,01,2.890371757896165
946,29,27,avoid,-1,10,2.4849066497880004
947,29,27,avoid,-1,11,2.1972245773362196
948,29,27,avoid,1,00,0.08701137698962981
949,29,27,avoid,1,01,3.58351893845611
950,29,27,avoid,1,10,3.58351893845611
951,29,27,avoid,1,11,3.58351893845611
952,29,27,catch,-1,00,3.58351893845611
953,29,27,catch,-1,01,3.58351893845611
954,29,27,catch,-1,10,0.08701137698962981
955,29,27,catch,-1,11,3.58351893845611
956,29,27,catch,1,00,3.58351893845611
957,29,27,catch,1,01,0.08701137698962981
958,29,27,catch,1,10,3.58351893845611
959,29,27,catch,1,11,3.58351893845611
960,29,28,avoid,-1,00,0.25131442828090605
961,29,28,avoid,-1,01,3.58351893845611
962,29,28,avoid,-1,10,2.4849066497880004
963,29,28,avoid,-1,11,2.1972245773362196
964,29,28,avoid,1,00,0.08701137698962981
965,29,28,avoid,1,01,3.58351893845611
966,29,28,avoid,1,10,3.58351893845611
967,29,28,avoid,1,11,3.58351893845611
968,29,28,catch,-1,00,3.58351893845611
969,29,28,catch,-1,01,3.58351893845611
970,29,28,catch,-1,10,0.08701137698962981
971,29,28,catch,-1,11,3.58351893845611
972,29,28,catch,1,00,3.58351893845611
973,29,28,catch,1,01,0.08701137698962981
974,29,28,catch,1,10,3.58351893845611
975,29,28,catch,1,11,3.58351893845611
976,29,29,avoid,-1,00,0.21622310846963594
977,29,29,avoid,-1,01,3.58351893845611
978,29,29,avoid,-1,10,2.1972245773362196
979,29,29,avoid,-1,11,2.890371757896165
980,29,29,avoid,1,00,0.08701137698962981
981,29,29,avoid,1,01,3.58351893845611
982,29,29,avoid,1,10,3.58351893845611
983,29,29,avoid,1,11,3.58351893845611
984,29,29,catch,-1,00,3.58351893845611
985,29,29,catch,-1,01,3.58351893845611
986,29,29,catch,-1,10,0.08701137698962981
987,29,29,catch,-1,11,3.58351893845611
988,29,29,catch,1,00,3.58351893845611
989,29,29,catch,1,01,0.08701137698962981
990,29,29,catch,1,10,3.58351893845611
991,29,29,catch,1,11,3.58351893845611
992,29,30,avoid,-1,00,0.21622310846963594
993,29,30,avoid,-1,01,3.58351893845611
994,29,30,avoid,-1,10,1.9740810260220096
995,29,30,avoid,-1,11,3.58351893845611
996,29,30,avoid,1,00,0.08701137698962981
997,29,30,avoid,1,01,3.58351893845611
998,29,30,avoid,1,10,3.58351893845611
999,29,30,avoid,1,11,3.58351893845611
1000,29,30,catch,-1,00,3.58351893845611
1001,29,30,catch,-1,01,3.58351893845611
1002,29,30,catch,-1,10,0.08701137698962981
1003,29,30,catch,-1,11,3.58351893845611
1004,29,30,catch,1,00,3.58351893845611
1005,29,30,catch,1,01,0.08701137698962981
1006,29,30,catch,1,10,3.58351893845611
1007,29,30,catch,1,11,3.58351893845611
1008,29,31,avoid,-1,00,0.1823215567939546
1009,29,31,avoid,-1,01,3.58351893845611
1010,29,31,avoid,-1,10,2.1972245773362196
1011,29,31,avoid,-1,11,3.58351893845611
1012,29,31,avoid,1,00,0.08701137698962981
1013,29,31,avoid,1,01,3.58351893845611
1014,29,31,avoid,1,10,3.58351893845611
1015,29,31,avoid,1,11,3.58351893845611
1016,29,31,catch,-1,00,3.58351893845611
1017,29,31,catch,-1,01,3.58351893845611
1018,29,31,catch,-1,10,0.08701137698962981
1019,29,31,catch,-1,11,3.58351893845611
1020,29,31,catch,1,00,3.58351893845611
1021,29,31,catch,1,01,0.08701137698962981
1022,29,31,catch,1,10,3.58351893845611
1023,29,31,catch,1,11,3.58351893845611
1024,29,32,avoid,-1,00,0.11778303565638351
1025,29,32,avoid,-1,01,3.58351893845611
1026,29,32,avoid,-1,10,2.890371757896165
1027,29,32,avoid,-1,11,3.58351893845611
1028,29,32,avoid,1,00,0.08701137698962981
1029,29,32,avoid,1,01,3.58351893845611
1030,29,32,avoid,1,10,3.58351893845611
1031,29,32,avoid,1,11,3.58351893845611
1032,29,32,catch,-1,00,3.58351893845611
1033,29,32,catch,-1,01,3.58351893845611
1034,29,32,catch,-1,10,0.08701137698962981
1035,29,32,catch,-1,11,3.58351893845611
1036,29,32,catch,1,00,3.58351893845611
1037,29,32,catch,1,01,0.08701137698962981
1038,29,32,catch,1,10,3.58351893845611
1039,29,32,catch,1,11,3.58351893845611
1040,29,33,avoid,-1,00,0.08701137698962981
1041,29,33,avoid,-1,01,3.58351893845611
1042,29,33,avoid,-1,10,3.58351893845611
1043,29,33,avoid,-1,11,3.58351893845611
1044,29,33,avoid,1,00,0.08701137698962981
1045,29,33,avoid,1,01,3.58351893845611
1046,29,33,avoid,1,10,3.58351893845611
1047,29,33,avoid,1,11,3.58351893845611
1048,29,33,catch,-1,00,3.58351893845611
1049,29,33,catch,-1,01,3.58351893845611
1050,29,33,catch,-1,10,0.08701137698962981
1051,29,33,catch,-1,11,3.58351893845611
1052,29,33,catch,1,00,3.58351893845611
1053,29,33,catch,1,01,0.08701137698962981
1054,29,33,catch,1,10,3.58351893845611
1055,29,33,catch,1,11,3.58351893845611
1056,33,1,avoid,-1,00,0.6931471805599453
1057,33,1,avoid,-1,01,1.6376087894007967
1058,33,1,avoid,-1,10,1.9740810260220096
1059,33,1,avoid,-1,11,1.791759469228055
1060,33,1,avoid,1,00,0.49247648509779407
1061,33,1,avoid,1,01,1.9740810260220096
1062,33,1,avoid,1,10,2.4849066497880004
1063,33,1,avoid,1,11,1.791759469228055
1064,33,1,catch,-1,00,0.6931471805599453
1065,33,1,catch,-1,01,1.6376087894007967
1066,33,1,catch,-1,10,1.9740810260220096
1067,33,1,catch,-1,11,1.791759469228055
1068,33,1,catch,1,00,0.49247648509779407
1069,33,1,catch,1,01,1.9740810260220096
1070,33,1,catch,1,10,2.4849066497880004
1071,33,1,catch,1,11,1.791759469228055
1072,33,2,avoid,-1,00,0.6931471805599453
1073,33,2,avoid,-1,01,1.9740810260220096
1074,33,2,avoid,-1,10,1.9740810260220096
1075,33,2,avoid,-1,11,1.5040773967762742
1076,33,2,avoid,1,00,0.49247648509779407
1077,33,2,avoid,1,01,1.9740810260220096
1078,33,2,avoid,1,10,2.4849066497880004
1079,33,2,avoid,1,11,1.791759469228055
1080,33,2,catch,-1,00,0.6931471805599453
1081,33,2,catch,-1,01,1.9740810260220096
1082,33,2,catch,-1,10,1.9740810260220096
1083,33,2,catch,-1,11,1.5040773967762742
1084,33,2,catch,1,00,0.49247648509779407
1085,33,2,catch,1,01,1.9740810260220096
1086,33,2,catch,1,10,2.4849066497880004
1087,33,2,catch,1,11,1.791759469228055
1088,33,3,avoid,-1,00,0.6931471805599453
1089,33,3,avoid,-1,01,1.6376087894007967
1090,33,3,avoid,-1,10,1.9740810260220096
1091,33,3,avoid,-1,11,1.791759469228055
1092,33,3,avoid,1,00,0.49247648509779407
1093,33,3,avoid,1,01,1.9740810260220096
1094,33,3,avoid,1,10,2.4849066497880004
1095,33,3,avoid,1,11,1.791759469228055
1096,33,3,catch,-1,00,0.6931471805599453
1097,33,3,catch,-1,01,1.6376087894007967
1098,33,3,catch,-1,10,1.9740810260220096
1099,33,3,catch,-1,11,1.791759469228055
1100,33,3,catch,1,00,0.49247648509779407
1101,33,3,catch,1,01,1.9740810260220096
1102,33,3,catch,1,10,2.4849066497880004
1103,33,3,catch,1,11,1.791759469228055
1104,33,4,avoid,-1,00,0.6931471805599453
1105,33,4,avoid,-1,01,1.6376087894007967
1106,33,4,avoid,-1,10,1.9740810260220096
1107,33,4,avoid,-1,11,1.791759469228055
1108,33,4,avoid,1,00,0.49247648509779407
1109,33,4,avoid,1,01,1.9740810260220096
1110,33,4,avoid,1,10,2.4849066497880004
1111,33,4,avoid,1,11,1.791759469228055
1112,33,4,catch,-1,00,0.6931471805599453
1113,33,4,catch,-1,01,1.6376087894007967
1114,33,4,catch,-1,10,1.791759469228055
1115,33,4,catch,-1,11,1.9740810260220096
1116,33,4,catch,1,00,0.49247648509779407
1117,33,4,catch,1,01,2.1972245773362196
1118,33,4,catch,1,10,2.4849066497880004
1119,33,4,catch,1,11,1.6376087894007967
1120,33,5,avoid,-1,00,0.6931471805599453
1121,33,5,avoid,-1,01,1.6376087894007967
1122,33,5,avoid,-1,10,1.5040773967762742
1123,33,5,avoid,-1,11,2.4849066497880004
1124,33,5,avoid,1,00,0.49247648509779407
1125,33,5,avoid,1,01,1.9740810260220096
1126,33,5,avoid,1,10,2.4849066497880004
1127,33,5,avoid,1,11,1.791759469228055
1128,33,5,catch,-1,00,0.6931471805599453
1129,33,5,catch,-1,01,1.6376087894007967
1130,33,5,catch,-1,10,1.791759469228055
1131,33,5,catch,-1,11,1.9740810260220096
1132,33,5,catch,1,00,0.49247648509779407
1133,33,5,catch,1,01,2.1972245773362196
1134,33,5,catch,1,10,2.4849066497880004
1135,33,5,catch,1,11,1.6376087894007967
1136,33,6,avoid,-1,00,0.49247648509779407
1137,33,6,avoid,-1,01,1.6376087894007967
1138,33,6,avoid,-1,10,2.1972245773362196
1139,33,6,avoid,-1,11,2.4849066497880004
1140,33,6,avoid,1,00,0.49247648509779407
1141,33,6,avoid,1,01,1.9740810260220096
1142,33,6,avoid,1,10,2.4849066497880004
1143,33,6,avoid,1,11,1.791759469228055
1144,33,6,catch,-1,00,0.750305594399894
1145,33,6,catch,-1,01,1.6376087894007967
1146,33,6,catch,-1,10,1.6376087894007967
1147,33,6,catch,-1,11,1.9740810260220096
1148,33,6,catch,1,00,0.5389965007326869
1149,33,6,catch,1,01,1.9740810260220096
1150,33,6,catch,1,10,2.4849066497880004
1151,33,6,catch,1,11,1.6376087894007967
1152,33,7,avoid,-1,00,0.4480247225269604
1153,33,7,avoid,-1,01,1.6376087894007967
1154,33,7,avoid,-1,10,2.4849066497880004
1155,33,7,avoid,-1,11,2.4849066497880004
1156,33,7,avoid,1,00,0.5389965007326869
1157,33,7,avoid,1,01,1.791759469228055
1158,33,7,avoid,1,10,2.4849066497880004
1159,33,7,avoid,1,11,1.791759469228055
1160,33,7,catch,-1,00,0.8109302162163288
1161,33,7,catch,-1,01,1.6376087894007967
1162,33,7,catch,-1,10,1.3862943611198906
1163,33,7,catch,-1,11,2.1972245773362196
1164,33,7,catch,1,00,0.5389965007326869
1165,33,7,catch,1,01,2.1972245773362196
1166,33,7,catch,1,10,2.4849066497880004
1167,33,7,catch,1,11,1.5040773967762742
1168,33,8,avoid,-1,00,0.4480247225269604
1169,33,8,avoid,-1,01,1.6376087894007967
1170,33,8,avoid,-1,10,2.4849066497880004
1171,33,8,avoid,-1,11,2.4849066497880004
1172,33,8,avoid,1,00,0.5389965007326869
1173,33,8,avoid,1,01,1.791759469228055
1174,33,8,avoid,1,10,2.4849066497880004
1175,33,8,avoid,1,11,1.791759469228055
1176,33,8,catch,-1,00,0.8754687373538999
1177,33,8,catch,-1,01,1.6376087894007967
1178,33,8,catch,-1,10,1.2809338454620642
1179,33,8,catch,-1,11,2.1972245773362196
1180,33,8,catch,1,00,0.5389965007326869
1181,33,8,catch,1,01,2.1972245773362196
1182,33,8,catch,1,10,2.4849066497880004
1183,33,8,catch,1,11,1.5040773967762742
1184,33,9,avoid,-1,00,0.4480247225269604
1185,33,9,avoid,-1,01,1.6376087894007967
1186,33,9,avoid,-1,10,2.4849066497880004
1187,33,9,avoid,-1,11,2.4849066497880004
1188,33,9,avoid,1,00,0.5389965007326869
1189,33,9,avoid,1,01,1.791759469228055
1190,33,9,avoid,1,10,2.4849066497880004
1191,33,9,avoid,1,11,1.791759469228055
1192,33,9,catch,-1,00,1.0185695809945732
1193,33,9,catch,-1,01,1.6376087894007967
1194,33,9,catch,-1,10,1.0986122886681098
1195,33,9,catch,-1,11,2.1972245773362196
1196,33,9,catch,1,00,0.587786664902119
1197,33,9,catch,1,01,1.9740810260220096
1198,33,9,catch,1,10,2.4849066497880004
1199,33,9,catch,1,11,1.5040773967762742
1200,33,10,avoid,-1,00,0.4480247225269604
1201,33,10,avoid,-1,01,1.6376087894007967
1202,33,10,avoid,-1,10,2.4849066497880004
1203,33,10,avoid,-1,11,2.4849066497880004
1204,33,10,avoid,1,00,0.5389965007326869
1205,33,10,avoid,1,01,1.791759469228055
1206,33,10,avoid,1,10,2.4849066497880004
1207,33,10,avoid,1,11,1.791759469228055
1208,33,10,catch,-1,00,1.1856236656577395
1209,33,10,catch,-1,01,1.6376087894007967
1210,33,10,catch,-1,10,0.9444616088408514
1211,33,10,catch,-1,11,2.1972245773362196
1212,33,10,catch,1,00,0.587786664902119
1213,33,10,catch,1,01,1.9740810260220096
1214,33,10,catch,1,10,2.4849066497880004
1215,33,10,catch,1,11,1.5040773967762742
1216,33,11,avoid,-1,00,0.4480247225269604
1217,33,11,avoid,-1,01,1.6376087894007967
1218,33,11,avoid,-1,10,2.4849066497880004
1219,33,11,avoid,-1,11,2.4849066497880004
1220,33,11,avoid,1,00,0.5389965007326869
1221,33,11,avoid,1,01,1.791759469228055
1222,33,11,avoid,1,10,2.4849066497880004
1223,33,11,avoid,1,11,1.791759469228055
